,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14
0,2019-01-29,837500.0,3015,840515.0,0.0, ,BUY,41.600196068134274
1,2019-01-31,845000.0,3887,840515.0,598.0, ,SELL,46.08507855644501
2,2019-02-04,820000.0,2952,822952.0,0.0, ,BUY,54.80581607385753
3,2019-04-01,735000.0,3381,822952.0,-91333.0, ,SELL,52.83789313941425
4,2019-04-22,752500.0,2709,755209.0,0.0, ,BUY,75.59169895535572
5,2019-04-23,765000.0,3519,755209.0,6272.0, ,SELL,75.59169895535572
6,2019-04-25,755000.0,2718,757718.0,0.0, ,BUY,65.59748088734557
7,2019-05-30,720000.0,3312,757718.0,-41030.0, ,SELL,44.09548894935766
8,2019-06-21,745000.0,2682,747682.0,0.0, ,BUY,34.423125767120155
9,2019-07-11,752500.0,3461,747682.0,1357.0, ,SELL,45.24053487868087
10,2019-07-17,710000.0,2556,712556.0,0.0, ,BUY,36.134929104892315
11,2019-09-06,675000.0,3105,712556.0,-40661.0, ,SELL,42.74441084554345
12,2019-09-16,670000.0,2412,672412.0,0.0, ,BUY,37.97244571093142
13,2019-10-18,670000.0,3082,672412.0,-5494.0, ,SELL,48.736747200487386
14,2019-11-07,672500.0,2421,674921.0,0.0, ,BUY,57.446587533084056
15,2019-12-06,677500.0,3116,674921.0,-537.0, ,SELL,39.6846995131118
16,2019-12-11,655000.0,2358,657358.0,0.0, ,BUY,35.20419866801926
17,2019-12-13,685000.0,3151,657358.0,24491.0, ,SELL,42.97038416833901
