,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-18,90000.0,324,90324.0,0.0, , ,BUY,,,,,0.0
1,2019-01-23,92500.0,425,90324.0,1751.0, , ,SELL,,,,,87.5
2,2019-03-25,105500.0,379,105879.0,0.0,BUY,BUY,BUY,1089.75,1146.8004162999719,1032.6995837000281,-93.73703857320619,15.384615384615385
3,2019-04-02,114000.0,524,105879.0,7597.0, ,SELL,SELL,1091.25,1148.9453204341573,1033.5546795658427,65.808297567954,96.0
4,2019-05-13,122000.0,439,122439.0,0.0,BUY,BUY, ,1236.25,1339.5396413005683,1132.9603586994317,-5.658436213991886,48.93617021276596
5,2019-05-23,133500.0,614,122439.0,10447.0,SELL,SELL, ,1260.5,1334.5202674947889,1186.4797325052111,181.4865481076153,62.7906976744186
6,2019-06-13,109000.0,392,109392.0,0.0,BUY, ,BUY,1352.0,1531.28747864812,1172.71252135188,-235.7778276145626,0.0
7,2019-09-06,74000.0,340,109392.0,-35732.0, ,SELL,SELL,670.0,761.4877040918627,578.5122959081373,42.09864907320146,100.0
8,2019-09-24,68500.0,246,68746.0,0.0,BUY,BUY, ,694.75,822.5183450624615,566.9816549375385,-11.939384662482917,43.39622641509434
9,2019-10-15,70000.0,322,68746.0,932.0,SELL,SELL, ,685.5,736.185303589899,634.814696410101,34.159779614325195,63.1578947368421
10,2019-10-31,69000.0,248,69248.0,0.0, , ,BUY,685.25,722.5963518968083,647.9036481031917,35.2391226177632,18.181818181818183
11,2019-11-01,69500.0,319,69248.0,-67.0,SELL,SELL, ,687.0,722.6931365951527,651.3068634048473,24.006296733569677,30.0
12,2019-11-11,70000.0,252,70252.0,0.0,BUY, ,BUY,700.75,722.9479728804283,678.5520271195717,11.928429423459216,14.285714285714286
13,2019-12-23,66500.0,305,70252.0,-4057.0,SELL,SELL, ,663.75,680.7426454679733,646.7573545320267,44.5075757575754,44.44444444444444
14,2019-12-26,66000.0,237,66237.0,0.0,BUY,BUY, ,663.0,679.248076809279,646.751923190721,-5.167958656330291,33.333333333333336
