,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-04-26,52000.0,187,52187.0,0.0,BUY,BUY,BUY,10.461752059905336,-93.90609390609383,7.547169811320755
1,2019-12-18,31000.0,142,52187.0,-21329.0,SELL,SELL,SELL,92.77808890444523,33.81437464629306,84.61538461538461
