,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-01-18,40441.27197265625,145,40586.27197265625,0.0, , ,BUY,29.828481055076963,,,,0.0
1,2019-02-06,41185.589599609375,189,40586.27197265625,410.317626953125, , ,SELL,47.276656219183614,407.7621383666992,429.4639662557103,386.0603104776881,88.88887370343771
2,2019-02-08,40937.481689453125,147,41084.481689453125,0.0, ,BUY, ,55.155426583750156,406.3975540161133,425.65415526157136,387.14095277065525,83.33327638789139
3,2019-02-11,40937.481689453125,188,41084.481689453125,-335.0, ,SELL,SELL,65.49616266131446,405.77728881835935,423.76967393641536,387.78490370030335,83.33327638789139
4,2019-02-13,40193.1640625,144,40337.1640625,0.0, ,BUY,BUY,64.93197863489405,404.6608123779297,420.88474133370545,388.4368834221539,14.285638978309459
5,2019-02-19,42674.224853515625,196,40337.1640625,2141.060791015625, ,SELL,SELL,61.44863594982171,405.6532379150391,424.9672954199995,386.33918041007865,92.30772142065739
6,2019-03-18,50117.40417480469,180,50297.40417480469,0.0, ,BUY, ,55.81144406106947,497.08029022216795,537.9470496235574,456.21353082077854,42.85711775465988
7,2019-03-19,50613.616943359375,232,50297.40417480469,84.2127685546875, ,SELL, ,57.44165937935956,501.0499862670898,526.2287837999428,475.87118873423685,52.38094122429328
8,2019-03-20,50365.509033203125,181,50546.509033203125,0.0, ,BUY, ,55.15811147297569,503.40699310302733,518.1186689778029,488.6953172282517,47.619000203246436
9,2019-04-10,50365.509033203125,231,50546.509033203125,-412.0, , ,SELL,47.7294967344312,500.0575576782227,507.15790756806257,492.9572077883828,87.49990390455031
10,2019-04-11,50613.616943359375,182,50795.616943359375,0.0, ,BUY, ,54.519623799525355,500.3056640625,507.8759572064506,492.7353709185494,57.14286969410231
11,2019-04-17,50117.40417480469,230,50795.616943359375,-908.2127685546875, ,SELL, ,36.064323607213424,500.0575576782227,507.4966087269291,492.6185066295163,33.333367500586824
12,2019-04-18,50365.509033203125,181,50546.509033203125,0.0, ,BUY, ,39.57175181154995,499.93350372314455,507.03818295831866,492.82882448797045,41.66665812485329
13,2019-04-19,50365.509033203125,231,50546.509033203125,-412.0, ,SELL, ,40.45385064721071,500.1816101074219,507.44056959676675,492.922650618077,41.66665812485329
14,2019-04-22,49373.08654785156,177,49550.08654785156,0.0, ,BUY, ,38.53957496915482,500.0575576782227,507.6602980238381,492.45481733260726,21.428565152948845
15,2019-05-01,50613.616943359375,232,49550.08654785156,831.5303955078125, ,SELL,SELL,66.94549635717777,499.31324157714846,511.85425926492684,486.7722238893701,84.61544284131476
16,2019-05-02,49621.19140625,178,49799.19140625,0.0, ,BUY, ,65.42152404440307,499.43729400634766,511.8028360694242,487.0717519432711,63.636302643540766
17,2019-05-30,47636.34338378906,219,49799.19140625,-2381.8480224609375, ,SELL, ,42.73162758661253,473.88237915039065,495.7945009297284,451.9702573710529,70.58821826959046
18,2019-05-31,47636.34338378906,171,47807.34338378906,0.0, ,BUY, ,54.849371403348336,473.2621139526367,494.131051562293,452.3931763429804,54.54543421451359
19,2019-06-03,47636.34338378906,219,47807.34338378906,-390.0, ,SELL, ,65.77558107376505,472.6418487548828,492.3346444353994,452.9490530743662,54.54543421451359
