,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-02-15,960000.0,3456,963456.0,0.0, ,BUY,BUY,BUY,58.76787801822135,9806.5,10069.047138624666,9543.952861375334,-141.76570458404098,16.3265306122449
1,2019-02-20,1000500.0,4602,963456.0,32442.0, ,SELL,SELL,SELL,60.131836599525975,9826.5,10102.762556275728,9550.237443724272,142.11529612831094,95.45454545454545
2,2019-03-08,962000.0,3463,965463.0,0.0, ,BUY,BUY,BUY,45.75716235600383,9809.5,10008.444715938875,9610.555284061125,-178.21004027900452,4.705882352941177
3,2019-03-14,993000.0,4567,965463.0,22970.0, ,SELL,SELL,SELL,43.453333926799445,9810.0,10035.676759990922,9584.323240009078,104.42338072669747,83.54430379746836
4,2019-03-26,965000.0,3474,968474.0,0.0, ,BUY,BUY,BUY,43.98282335554893,9794.25,9986.1425480575,9602.3574519425,-97.71453212591538,12.820512820512821
5,2019-04-17,988000.0,4544,968474.0,14982.0, ,SELL,SELL,SELL,70.74889055324455,9796.0,9934.946032688955,9657.053967311045,123.56215213358038,92.98245614035088
6,2019-04-22,965500.0,3475,968975.0,0.0, ,BUY,BUY,BUY,63.34581079166392,9799.5,9954.12535367785,9644.87464632215,-103.12665606783077,8.16326530612245
7,2019-06-03,890000.0,4094,968975.0,-83069.0, ,SELL,SELL,SELL,36.19306037757452,8634.75,9018.657215352878,8250.842784647122,116.65225329105472,100.0
8,2019-07-15,889000.0,3200,892200.0,0.0, ,BUY,BUY,BUY,49.204592129288976,9014.25,9168.919809594508,8859.580190405492,-122.22222222222155,16.666666666666668
9,2019-07-23,911000.0,4190,892200.0,14610.0, ,SELL,SELL,SELL,56.0425691577452,9003.0,9141.902843743394,8864.097156256606,184.20407162128816,83.87096774193549
10,2019-09-20,923000.0,3322,926322.0,0.0, ,BUY,BUY,BUY,34.29044383801104,9437.5,9736.071599453131,9138.928400546869,-88.28337874659496,9.70873786407767
11,2019-12-27,856000.0,3937,926322.0,-74259.0, ,SELL,SELL,SELL,33.89416223595288,8363.25,8625.495591002025,8101.004408997975,116.27316577811648,96.07843137254902
