,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,SO,BB_MAVG_20
0,2019-01-18,40441.27197265625,145,40586.27197265625,0.0, ,BUY,
1,2019-02-06,41185.589599609375,189,40586.27197265625,410.317626953125, ,SELL,407.7621383666992
2,2019-02-08,40937.481689453125,147,41084.481689453125,0.0,BUY, ,406.3975540161133
3,2019-02-11,40937.481689453125,188,41084.481689453125,-335.0,SELL, ,405.77728881835935
4,2019-02-13,40193.1640625,144,40337.1640625,0.0,BUY, ,404.6608123779297
5,2019-02-19,42674.224853515625,196,40337.1640625,2141.060791015625,SELL, ,405.6532379150391
6,2019-03-18,50117.40417480469,180,50297.40417480469,0.0,BUY, ,497.08029022216795
7,2019-03-19,50613.616943359375,232,50297.40417480469,84.2127685546875,SELL, ,501.0499862670898
8,2019-03-20,50365.509033203125,181,50546.509033203125,0.0,BUY, ,503.40699310302733
9,2019-04-10,50365.509033203125,231,50546.509033203125,-412.0, ,SELL,500.0575576782227
10,2019-04-11,50613.616943359375,182,50795.616943359375,0.0,BUY, ,500.3056640625
11,2019-04-17,50117.40417480469,230,50795.616943359375,-908.2127685546875,SELL, ,500.0575576782227
12,2019-04-18,50365.509033203125,181,50546.509033203125,0.0,BUY, ,499.93350372314455
13,2019-04-19,50365.509033203125,231,50546.509033203125,-412.0,SELL, ,500.1816101074219
14,2019-04-22,49373.08654785156,177,49550.08654785156,0.0,BUY, ,500.0575576782227
15,2019-05-01,50613.616943359375,232,49550.08654785156,831.5303955078125,SELL, ,499.31324157714846
16,2019-05-02,49621.19140625,178,49799.19140625,0.0,BUY, ,499.43729400634766
17,2019-05-30,47636.34338378906,219,49799.19140625,-2381.8480224609375,SELL, ,473.88237915039065
18,2019-05-31,47636.34338378906,171,47807.34338378906,0.0,BUY, ,473.2621139526367
19,2019-06-03,47636.34338378906,219,47807.34338378906,-390.0,SELL, ,472.6418487548828
20,2019-06-25,49621.19140625,178,49799.19140625,0.0,BUY, ,488.14846954345705
21,2019-06-26,49621.19140625,228,49799.19140625,-406.0,SELL, ,489.1408935546875
22,2019-07-03,49124.97863769531,176,49300.97863769531,0.0,BUY, ,494.22706604003906
23,2019-07-10,49621.19140625,228,49300.97863769531,92.2127685546875,SELL, ,495.0954391479492
24,2019-07-11,49621.19140625,178,49799.19140625,0.0,BUY, ,494.227067565918
25,2019-07-24,51109.82666015625,235,49799.19140625,1075.63525390625,SELL, ,494.35111846923826
26,2019-07-26,49621.19140625,178,49799.19140625,0.0,BUY, ,494.3511199951172
27,2019-08-01,51606.036376953125,237,49799.19140625,1569.844970703125,SELL, ,496.5840728759766
28,2019-09-10,59793.536376953125,215,60008.536376953125,0.0,BUY, ,595.2061920166016
29,2019-09-30,61034.063720703125,280,60008.536376953125,745.52734375, ,SELL,591.6086608886719
30,2019-10-03,59545.428466796875,214,59759.428466796875,0.0,BUY, ,588.8794952392578
31,2019-10-14,58801.11083984375,270,59759.428466796875,-1228.317626953125,SELL, ,585.6541168212891
32,2019-10-15,58801.11083984375,211,59012.11083984375,0.0,BUY, ,586.3984344482421
33,2019-10-25,60785.9619140625,279,59012.11083984375,1494.85107421875,SELL, ,585.406005859375
34,2019-11-07,61282.171630859375,220,61502.171630859375,0.0,BUY, ,593.469448852539
35,2019-11-08,59545.428466796875,273,61502.171630859375,-2229.7431640625,SELL, ,593.469448852539
36,2019-11-11,58553.009033203125,210,58763.009033203125,0.0,BUY, ,593.3453979492188
37,2019-11-21,62026.4892578125,285,58763.009033203125,2978.480224609375, ,SELL,605.0063781738281
38,2019-11-26,62274.59716796875,224,62498.59716796875,0.0,BUY, ,606.7431182861328
39,2019-11-27,62026.4892578125,285,62498.59716796875,-757.10791015625,SELL, ,607.1152770996093
40,2019-12-06,62770.806884765625,225,62995.806884765625,0.0,BUY, ,615.1787231445312
41,2019-12-16,63267.0166015625,291,62995.806884765625,-19.790283203125,SELL, ,624.1105316162109
42,2019-12-20,63018.914794921875,226,63244.914794921875,0.0,BUY, ,628.7004974365234
43,2019-12-23,64755.657958984375,297,63244.914794921875,1213.7431640625, ,SELL,630.5612945556641
44,2019-12-27,63515.12451171875,228,63743.12451171875,0.0,BUY, ,631.9258758544922
