,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-01-28,265000.0,954,265954.0,0.0,BUY,BUY,2686.0,2842.0,2530.0,-25.88130298973652
1,2019-02-01,279000.0,1283,265954.0,11763.0,SELL,SELL,2717.5,2810.8541643420363,2624.1458356579637,144.31164231961117
2,2019-02-07,272000.0,979,272979.0,0.0,BUY,BUY,2730.0,2814.3800924389157,2645.6199075610843,-22.637795275589607
3,2019-03-21,252000.0,1159,272979.0,-22138.0,SELL,SELL,2399.5,2568.553246049876,2230.446753950124,83.13155770782905
4,2019-04-01,238000.0,856,238856.0,0.0,BUY,BUY,2397.5,2554.9642816641285,2240.0357183358715,-4.916187577150965e-13
5,2019-04-16,258000.0,1186,238856.0,17958.0,SELL,SELL,2420.0,2556.674796506159,2283.325203493841,155.81448480694536
6,2019-05-03,248000.0,892,248892.0,0.0,BUY,BUY,2498.0,2686.3188785013335,2309.6811214986665,-20.323457850293664
7,2019-05-27,246000.0,1131,248892.0,-4023.0,SELL,SELL,2381.5,2552.0608395851755,2210.9391604148245,59.7359735973599
8,2019-06-27,245000.0,882,245882.0,0.0,BUY,BUY,2564.0,2748.6510222013403,2379.3489777986597,-48.6257928118397
9,2019-09-12,221000.0,1016,245882.0,-25898.0,SELL,SELL,2129.0,2306.076254760484,1951.923745239516,79.80579578212742
10,2019-09-27,208000.0,748,208748.0,0.0,BUY,BUY,2153.5,2313.159011646696,1993.8409883533038,-56.05306799336668
11,2019-10-24,201000.0,924,208748.0,-8672.0,SELL,SELL,1905.0,2043.780402074644,1766.219597925356,108.46082140702975
12,2019-10-31,186000.0,669,186669.0,0.0,BUY,BUY,1898.75,2023.4045225814123,1774.0954774185877,-40.62126642771802
13,2019-11-18,195500.0,899,186669.0,7932.0,SELL,SELL,1898.75,2014.4165465897545,1783.0834534102455,68.84561891516029
14,2019-12-20,213000.0,766,213766.0,0.0,BUY,BUY,2152.0,2239.772433029966,2064.227566970034,-22.397891963108716
