,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-12-12,326000.0,1173,327173.0,0,BUY,BUY,18.107181781476058,3409.0,3610.4844907182687,3207.5155092817313
