,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,SO,MFII_14,SO_14
0,2019-01-22,40193.1640625,144,40337.1640625,0.0,BUY,BUY,19.279169817620883,8.333299166044823
1,2019-02-22,49124.97863769531,225,40337.1640625,8562.814575195312,SELL,SELL,86.84966765059983,94.99999077483399
2,2019-05-21,45899.603271484375,165,46064.603271484375,0.0,BUY,BUY,17.795945461186065,17.39132759965046
3,2019-06-10,49869.29626464844,229,46064.603271484375,3575.6929931640625,SELL,SELL,80.65430245957974,95.45450987539878
4,2019-09-23,56320.050048828125,202,56522.050048828125,0.0,BUY,BUY,4.537113516596165,9.67741679495929
