,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-01-28,309000.0,1112,310112.0,0.0, ,BUY, ,34.18365078188691,3166.0,3442.362081335338,2889.637918664662,42.22222222222222
1,2019-01-29,350000.0,1610,310112.0,38278.0, , ,SELL,36.078600734182686,3173.5,3476.3052179206957,2870.6947820793043,100.0
2,2019-02-25,361000.0,1299,362299.0,0.0, ,BUY, ,27.62513887637749,3611.0,3942.2944309824725,3279.7055690175275,23.333333333333332
3,2019-04-02,370000.0,1702,362299.0,5999.0,SELL, ,SELL,86.11111111111111,3576.0,3694.0508365069904,3457.9491634930096,100.0
4,2019-04-22,370000.0,1332,371332.0,0.0,BUY, , ,0.0,3650.0,3823.205080756888,3476.794919243112,100.0
5,2019-04-23,370000.0,1702,371332.0,-3034.0, ,SELL,SELL,0.0,3660.0,3820.0000000000005,3499.9999999999995,100.0
6,2019-04-24,370000.0,1332,371332.0,0.0,BUY,BUY, ,0.0,3670.0,3812.8285685708574,3527.1714314291426,100.0
7,2019-04-25,370000.0,1702,371332.0,-3034.0, ,SELL,SELL,0.0,3680.0,3800.000000000001,3559.999999999999,100.0
8,2019-04-26,370000.0,1332,371332.0,0.0,BUY, , ,0.0,3690.0,3777.1779788708145,3602.8220211291855,100.0
9,2019-04-29,400000.0,1840,371332.0,26828.0, ,SELL,SELL,48.93820090670484,3715.0,3845.766968306221,3584.233031693779,100.0
10,2019-05-17,399000.0,1436,400436.0,0.0, , ,BUY,89.88150945642505,3929.5,4198.087043619011,3660.9129563809897,16.470588235294116
11,2019-05-20,399000.0,1835,400436.0,-3271.0,SELL,SELL, ,84.85199542544817,3944.0,4191.98387044322,3696.016129556779,0.0
12,2019-05-21,399000.0,1436,400436.0,0.0, , ,BUY,84.60131648118943,3958.5,4180.245349443906,3736.7546505560936,0.0
13,2019-05-22,399000.0,1835,400436.0,-3271.0, ,SELL, ,48.9815276676125,3973.0,4160.52066552783,3785.47933447217,0.0
14,2019-05-23,399000.0,1436,400436.0,0.0, , ,BUY,94.34408026334441,3987.5,4127.052857369529,3847.947142630471,0.0
15,2019-05-24,399000.0,1835,400436.0,-3271.0,SELL, , ,94.34408026334441,4002.0,4047.8693797647206,3956.1306202352794,0.0
