,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-02-26,361000.0,1299,362299.0,0.0,BUY,BUY,BUY,5.080140196117043,-17.535042162282828,1.4285714285714286
1,2019-04-02,370000.0,1702,362299.0,5999.0,SELL,SELL,SELL,86.11111111111111,59.440945751850286,100.0
2,2019-06-07,392000.0,1411,393411.0,0.0,BUY,BUY,BUY,0.0,-111.1111111111122,0.0
3,2019-07-10,410000.0,1886,393411.0,14703.0,SELL,SELL,SELL,98.85421450844835,0.3650967506387864,100.0
4,2019-09-02,468000.0,1684,469684.0,0.0,BUY,BUY,BUY,0.0,-122.95081967213133,0.0
5,2019-09-06,474000.0,2180,469684.0,2136.0,SELL,SELL,SELL,92.08015535729363,96.10983981693404,87.5
6,2019-10-01,472000.0,1699,473699.0,0.0,BUY,BUY,BUY,0.0,-73.56321839080053,0.0
7,2019-11-04,475000.0,2185,473699.0,-884.0,SELL,SELL,SELL,88.8126159554731,19.102990033222596,100.0
