,Date,Close Price,Fee,Purchased Price,Capital Gain,SO,SO_14
0,2019-02-13,59000.0,212,59212.0,0.0,BUY,11.11111111111111
1,2019-04-23,60500.0,278,59212.0,1010.0,SELL,91.66666666666667
2,2019-04-30,54000.0,194,54194.0,0.0,BUY,11.764705882352942
3,2019-09-11,39200.0,180,54194.0,-15174.0,SELL,80.0
4,2019-09-19,34800.0,125,34925.0,0.0,BUY,17.142857142857142
5,2019-10-28,33800.0,155,34925.0,-1280.0,SELL,92.3076923076923
6,2019-11-01,31800.0,114,31914.0,0.0,BUY,8.695652173913043
7,2019-12-10,29600.0,136,31914.0,-2450.0,SELL,85.71428571428571
