,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-01-18,485000.0,1746,486746.0,0.0,BUY, ,BUY,0.0,,0.0
1,2019-03-05,600000.0,2760,486746.0,110494.0,SELL, ,SELL,100.0,666.6666666666625,97.90794979079497
2,2019-03-28,592500.0,2133,594633.0,0.0,BUY, , ,18.087527389321764,12.78780851416264,65.21739130434783
3,2019-04-15,590000.0,2714,594633.0,-7347.0, ,SELL,SELL,12.201934516112345,59.09181043029913,98.11320754716981
4,2019-04-16,590000.0,2124,592124.0,0.0,BUY, , ,12.201934516112345,63.983488132094635,98.11320754716981
5,2019-04-17,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,12.201934516112345,69.29201635463708,98.11320754716981
6,2019-04-18,590000.0,2124,592124.0,0.0,BUY, , ,12.201934516112345,75.073050123623,100.0
7,2019-04-19,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,15.554017077110743,67.57990867579946,100.0
8,2019-04-22,590000.0,2124,592124.0,0.0,BUY, , ,0.0,61.43790849673205,100.0
9,2019-04-23,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,0.0,62.70627062706273,100.0
10,2019-04-24,582500.0,2097,584597.0,0.0,BUY, , ,0.0,39.45578231292519,94.23076923076923
11,2019-04-25,580000.0,2668,584597.0,-7265.0, ,SELL,SELL,0.0,16.487455197132622,92.3076923076923
12,2019-04-26,580000.0,2088,582088.0,0.0,BUY, , ,0.0,21.21212121212122,92.3076923076923
13,2019-05-09,612500.0,2817,582088.0,27595.0, ,SELL,SELL,37.07984978905562,93.67894497498864,87.5
14,2019-05-29,595000.0,2142,597142.0,0.0,BUY, ,BUY,0.0,31.595576619273135,0.0
15,2019-06-18,602500.0,2771,597142.0,2587.0,SELL,SELL,SELL,83.55501813784764,22.11690363349131,80.43478260869566
16,2019-07-09,600000.0,2160,602160.0,0.0,BUY, , ,9.649754725395354,109.21985815602872,36.0
17,2019-07-31,580000.0,2668,602160.0,-24828.0, ,SELL,SELL,58.14195000054089,25.502143985556152,88.57142857142857
18,2019-08-05,510000.0,1836,511836.0,0.0, ,BUY,BUY,62.72333671766504,-135.68878030445407,9.67741935483871
19,2019-08-07,580000.0,2668,511836.0,65496.0, ,SELL,SELL,68.54771212225647,96.12724757952968,100.0
20,2019-08-29,570000.0,2052,572052.0,0.0, ,BUY,BUY,35.99022004889976,-5.4473077728890225,13.043478260869565
21,2019-09-04,620000.0,2852,572052.0,45096.0, ,SELL,SELL,68.50582803668661,199.99999999999986,100.0
22,2019-09-19,560000.0,2016,562016.0,0.0,BUY,BUY,BUY,8.209978070175438,-113.85169524704389,0.0
23,2019-10-09,560000.0,2576,562016.0,-4592.0,SELL, , ,88.82779188704303,-64.30694406917051,0.0
24,2019-10-10,560000.0,2016,562016.0,0.0, ,BUY,BUY,88.82779188704303,-61.90172303765158,0.0
25,2019-10-11,560000.0,2576,562016.0,-4592.0,SELL, , ,88.82779188704303,-61.601642710472305,0.0
26,2019-10-14,562500.0,2025,564525.0,0.0, ,BUY,BUY,89.00077992384273,-42.713567839196,6.25
27,2019-10-15,562500.0,2587,564525.0,-4612.0,SELL, , ,89.00077992384273,-40.46858359957477,6.25
28,2019-10-16,562500.0,2025,564525.0,0.0, ,BUY,BUY,89.00077992384273,-35.54588320638438,6.25
29,2019-10-17,562500.0,2587,564525.0,-4612.0,SELL, , ,89.00077992384273,-32.90414878397762,6.25
30,2019-10-18,562500.0,2025,564525.0,0.0,BUY,BUY,BUY,12.340036563071294,-30.528931487398633,11.11111111111111
31,2019-10-22,562500.0,2587,564525.0,-4612.0,SELL, ,SELL,100.0,-26.29708599857923,100.0
32,2019-11-25,575000.0,2070,577070.0,0.0,BUY,BUY, ,14.285714285714292,-48.3271375464684,42.857142857142854
33,2019-11-29,600000.0,2760,577070.0,20170.0, ,SELL,SELL,28.37642524490124,85.01118568232621,100.0
