,Date,Close Price,Fee,Purchased Price,Capital Gain,CCI,SO,CCI_20,SO_14
0,2019-02-26,361000.0,1299,362299.0,0.0,BUY,BUY,-17.535042162282828,1.4285714285714286
1,2019-04-02,370000.0,1702,362299.0,5999.0,SELL,SELL,59.440945751850286,100.0
2,2019-05-24,399000.0,1436,400436.0,0.0,BUY,BUY,-33.75527426160357,0.0
3,2019-07-10,410000.0,1886,400436.0,7678.0,SELL,SELL,0.3650967506387864,100.0
4,2019-09-02,468000.0,1684,469684.0,0.0,BUY,BUY,-122.95081967213133,0.0
5,2019-09-05,475000.0,2185,469684.0,3131.0,SELL,SELL,4.576659038901621,100.0
6,2019-10-01,472000.0,1699,473699.0,0.0,BUY,BUY,-73.56321839080053,0.0
7,2019-11-04,475000.0,2185,473699.0,-884.0,SELL,SELL,19.102990033222596,100.0
