,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-07-02,50000.0,180,50180.0,0.0,BUY,BUY,BUY,18.49788893359934,-91.77661604846043,5.405405405405405
1,2019-07-30,53500.0,246,50180.0,3074.0,SELL,SELL,SELL,80.62469274394942,187.5658587987348,88.63636363636364
2,2019-09-16,51000.0,183,51183.0,0.0,BUY,BUY,BUY,15.82468075311823,-124.64442720455118,16.666666666666668
