,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
22,2019-04-12,66000.0,237,66237.0,0.0,BUY, , ,640.0,702.6897120746299,577.3102879253701,37.86982248520684,60.0
23,2019-04-15,65000.0,299,66237.0,-1536.0, ,SELL, ,642.0,703.2698947281615,580.7301052718385,14.760147601476298,50.0
24,2019-04-18,65000.0,234,65234.0,0.0,BUY,BUY, ,648.75,703.2362367942584,594.2637632057416,-0.773096250482834,23.076923076923077
25,2019-04-25,66500.0,305,65234.0,961.0, ,SELL, ,661.0,689.0356915377523,632.9643084622477,33.50970017636652,50.0
26,2019-05-13,66500.0,239,66739.0,0.0,BUY,BUY,BUY,682.5,734.3169856321264,630.6830143678736,-12.515964240102283,17.647058823529413
27,2019-06-14,62000.0,285,66739.0,-5024.0, ,SELL,SELL,620.75,653.9576798346405,587.5423201653595,2.949852507374631,83.33333333333333
28,2019-06-17,61500.0,221,61721.0,0.0,BUY,BUY, ,620.75,653.9576798346405,587.5423201653595,-73.26540514313463,75.0
29,2019-07-02,61000.0,280,61721.0,-1001.0, ,SELL, ,608.0,624.2480768092717,591.7519231907283,14.583333333332835,66.66666666666667
30,2019-07-03,61000.0,219,61219.0,0.0,BUY,BUY, ,608.0,624.2480768092717,591.7519231907283,-24.223275408110464,66.66666666666667
31,2019-07-08,61000.0,280,61219.0,-499.0, ,SELL,SELL,607.0,624.146428199482,589.853571800518,29.914529914530235,85.71428571428571
32,2019-07-09,60500.0,217,60717.0,0.0,BUY,BUY, ,606.75,623.8599386322684,589.6400613677316,-30.905077262693496,60.0
33,2019-07-10,61000.0,280,60717.0,3.0, ,SELL, ,606.25,622.3357079421452,590.1642920578548,41.29793510324407,66.66666666666667
34,2019-07-11,61000.0,219,61219.0,0.0,BUY, , ,605.75,620.674811556599,590.825188443401,30.55555555555619,66.66666666666667
35,2019-07-15,61500.0,282,61219.0,-1.0, ,SELL,SELL,604.5,617.1095202129181,591.8904797870819,108.52713178294721,83.33333333333333
36,2019-07-16,61500.0,221,61721.0,0.0,BUY, , ,604.5,617.1095202129181,591.8904797870819,134.7905282331526,83.33333333333333
37,2019-07-17,61000.0,280,61721.0,-1001.0, ,SELL, ,605.5,616.4087121146353,594.5912878853647,54.5454545454518,66.66666666666667
38,2019-07-18,61000.0,219,61219.0,0.0,BUY, , ,606.0,616.7703296142686,595.2296703857314,160.49382716049035,50.0
39,2019-07-19,61500.0,282,61219.0,-1.0, ,SELL, ,606.75,617.8292599030798,595.6707400969202,192.43986254295422,66.66666666666667
40,2019-07-22,61000.0,219,61219.0,0.0,BUY, , ,607.25,617.9621426428139,596.5378573571861,80.00000000000006,50.0
41,2019-07-23,61500.0,282,61219.0,-1.0, ,SELL, ,607.75,618.9191539518439,596.5808460481561,72.28915662650607,66.66666666666667
42,2019-07-25,61000.0,219,61219.0,0.0,BUY, , ,608.75,618.6873034571754,598.8126965428246,24.69135802469356,50.0
43,2019-07-29,61500.0,282,61219.0,-1.0, ,SELL, ,609.5,619.4498743710658,599.5501256289342,88.23529411764463,66.66666666666667
44,2019-07-30,62000.0,223,62223.0,0.0,BUY, , ,610.0,620.954451150103,599.045548849897,175.43859649122783,83.33333333333333
45,2019-07-31,64000.0,294,62223.0,1483.0,SELL, , ,611.5,628.5587221092317,594.4412778907683,450.21645021645486,64.28571428571429
46,2019-08-05,61500.0,221,61721.0,0.0,BUY, , ,616.5,642.403667693977,590.596332306023,33.587786259541375,26.666666666666668
47,2019-08-07,63500.0,292,61721.0,1487.0,SELL,SELL, ,618.75,645.1838797757724,592.3161202242276,95.50827423167884,56.25
48,2019-08-15,64000.0,230,64230.0,0.0,BUY, , ,628.0,658.0665927567456,597.9334072432544,30.57090239410715,62.5
49,2019-08-16,64000.0,294,64230.0,-524.0, ,SELL, ,629.25,659.1289223366572,599.3710776633428,26.878667423812562,62.5
50,2019-08-19,64500.0,232,64732.0,0.0,BUY, , ,631.0,660.2574776766554,601.7425223233446,37.56994404476437,68.75
51,2019-08-20,65000.0,299,64732.0,-31.0,SELL,SELL, ,632.75,662.1566319050651,603.3433680949349,72.75803722504257,75.0
52,2019-08-26,64000.0,230,64230.0,0.0,BUY, , ,641.25,666.1246859276653,616.3753140723347,27.874564459930358,40.0
53,2019-08-27,65000.0,299,64230.0,471.0, ,SELL, ,642.75,665.8746621596941,619.6253378403059,32.6797385620912,60.0
54,2019-08-28,65000.0,234,65234.0,0.0,BUY, , ,643.25,666.5469955144433,619.9530044855567,19.607843137254903,60.0
55,2019-08-29,65000.0,299,65234.0,-533.0, ,SELL, ,643.0,665.891046284519,620.108953715481,38.888888888889525,60.0
56,2019-08-30,65000.0,234,65234.0,0.0,BUY, , ,643.5,666.5434372436056,620.4565627563944,27.95698924731281,60.0
57,2019-09-02,64500.0,296,65234.0,-1030.0, ,SELL, ,645.0,663.97366596101,626.02633403899,20.449897750511614,50.0
58,2019-09-03,64500.0,232,64732.0,0.0,BUY, , ,646.0,662.6132477258359,629.3867522741641,8.385744234801773,50.0
59,2019-09-06,65000.0,299,64732.0,-31.0, ,SELL, ,647.0,661.2828568570853,632.7171431429147,22.946859903382304,42.857142857142854
60,2019-09-09,65000.0,234,65234.0,0.0,BUY, , ,647.0,661.2828568570853,632.7171431429147,27.88339670468996,42.857142857142854
61,2019-09-10,65000.0,299,65234.0,-533.0, ,SELL, ,647.25,661.5590880212538,632.9409119787462,24.78799739073604,50.0
62,2019-09-12,64000.0,230,64230.0,0.0,BUY, ,BUY,648.5,660.7882057274442,636.2117942725558,80.00000000000189,9.090909090909092
63,2019-09-13,66500.0,305,64230.0,1965.0,SELL,SELL, ,649.75,663.3422772190678,636.1577227809322,183.71212121212258,54.54545454545455
64,2019-09-16,64000.0,230,64230.0,0.0,BUY,BUY,BUY,649.5,663.6067359796656,635.3932640203344,-30.662710187933087,9.090909090909092
65,2019-09-17,65500.0,301,64230.0,969.0, ,SELL, ,649.75,664.0590880212538,635.4409119787462,25.415444770283123,36.36363636363637
66,2019-09-24,64500.0,232,64732.0,0.0,BUY,BUY,BUY,649.75,662.1898553046243,637.3101446953757,-18.962075848303744,18.181818181818183
67,2019-09-25,65500.0,301,64732.0,467.0, ,SELL, ,650.0,662.6491106406731,637.3508893593269,36.14457831325425,36.36363636363637
68,2019-09-26,65500.0,235,65735.0,0.0,BUY, , ,650.25,663.0854976529931,637.4145023470069,50.74626865671629,30.0
69,2019-09-27,65500.0,301,65735.0,-536.0, ,SELL, ,650.5,663.4999999999997,637.5000000000003,26.831785345716717,30.0
70,2019-09-30,65500.0,235,65735.0,0.0,BUY, , ,651.0,663.8840987267248,638.1159012732752,22.875816993464003,30.0
71,2019-10-01,66000.0,303,65735.0,-38.0,SELL,SELL, ,651.75,664.8934394280946,638.6065605719054,81.65548098434053,50.0
72,2019-10-03,65500.0,235,65735.0,0.0,BUY,BUY, ,653.25,665.1978031453482,641.3021968546518,-11.605415860733226,42.857142857142854
73,2019-10-04,65500.0,301,65735.0,-536.0,SELL,SELL, ,653.5,665.3743420870376,641.6256579129624,8.196721311475418,42.857142857142854
74,2019-10-07,65500.0,235,65735.0,0.0,BUY,BUY, ,653.75,665.5292189893894,641.9707810106106,-79.0960451977412,42.857142857142854
75,2019-10-10,65500.0,301,65735.0,-536.0,SELL,SELL, ,654.5,664.4498743710658,644.5501256289342,13.888888888888099,42.857142857142854
76,2019-10-11,66000.0,237,66237.0,0.0,BUY, , ,654.25,663.3467026993296,645.1532973006704,67.90123456789829,57.142857142857146
77,2019-10-14,66000.0,303,66237.0,-540.0, ,SELL, ,655.25,661.9395440801292,648.5604559198708,59.40594059405955,57.142857142857146
78,2019-10-15,66500.0,239,66739.0,0.0,BUY, , ,655.75,663.6714897588769,647.8285102411231,129.16666666666646,71.42857142857143
79,2019-10-16,67000.0,308,66739.0,-47.0, ,SELL,SELL,656.5,666.5498756211205,646.4501243788795,172.0430107526925,85.71428571428571
80,2019-10-21,65500.0,235,65735.0,0.0,BUY, , ,657.75,669.7812094155156,645.7187905844844,51.28205128204994,42.857142857142854
81,2019-10-23,66000.0,303,65735.0,-38.0, ,SELL, ,658.75,669.1783268073067,648.3216731926933,17.906336088154905,57.142857142857146
82,2019-10-25,66500.0,239,66739.0,0.0,BUY, , ,659.5,669.9403065089101,649.0596934910899,61.22448979591655,66.66666666666667
83,2019-10-28,66500.0,305,66739.0,-544.0, ,SELL, ,660.0,670.4880884817011,649.5119115182989,80.10862186015055,66.66666666666667
84,2019-10-29,66500.0,239,66739.0,0.0,BUY,BUY, ,660.25,670.9621426428139,649.5378573571861,-26.66666666666787,75.0
85,2019-10-30,67000.0,308,66739.0,-47.0,SELL,SELL,SELL,660.75,672.2717186218025,649.2282813781975,171.35709818636624,87.5
86,2019-11-01,66500.0,239,66739.0,0.0,BUY,BUY, ,662.0,673.5758369027898,650.4241630972102,-40.935672514619355,75.0
87,2019-11-04,66500.0,305,66739.0,-544.0, ,SELL, ,662.5,673.6803398874986,651.3196601125014,22.90076335877706,75.0
88,2019-11-05,66500.0,239,66739.0,0.0,BUY, , ,663.25,672.8806801421287,653.6193198578713,40.81632653061418,75.0
89,2019-11-06,67000.0,308,66739.0,-47.0, ,SELL,SELL,664.0,673.2736184954952,654.7263815045048,86.11111111111049,87.5
90,2019-11-07,66500.0,239,66739.0,0.0,BUY,BUY, ,664.5,672.8066238629175,656.1933761370825,-3.0030030030023247,75.0
91,2019-12-11,62500.0,287,66739.0,-4526.0, , ,SELL,632.25,649.4182847133892,615.0817152866108,-33.61344537815213,80.0
92,2019-12-12,62500.0,225,62725.0,0.0,BUY,BUY, ,631.0,646.3622914957369,615.6377085042631,-88.7290167865709,80.0
93,2019-12-13,63000.0,289,62725.0,-14.0, , ,SELL,630.25,644.2052857369525,616.2947142630475,-36.190476190477,100.0
94,2019-12-16,63000.0,226,63226.0,0.0,BUY, , ,629.5,641.7065556157334,617.2934443842666,12.02185792349675,100.0
95,2019-12-17,63000.0,289,63226.0,-515.0, ,SELL,SELL,628.75,638.6873034571755,618.8126965428245,25.641025641025003,100.0
96,2019-12-18,63000.0,226,63226.0,0.0,BUY,BUY, ,628.0,634.6332495807102,621.3667504192898,-39.999999999997684,100.0
97,2019-12-19,63000.0,289,63226.0,-515.0, ,SELL,SELL,628.0,634.6332495807102,621.3667504192898,0.0,100.0
98,2019-12-20,62500.0,225,62725.0,0.0,BUY, , ,627.75,634.4395440801292,621.0604559198708,39.6600566572215,75.0
99,2019-12-23,63000.0,289,62725.0,-14.0, ,SELL,SELL,627.75,634.4395440801292,621.0604559198708,70.27027027027265,100.0
100,2019-12-30,61000.0,219,61219.0,0.0,BUY,BUY,BUY,627.0,637.1980390271851,616.8019609728149,-172.83950617284177,0.0
