,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,SO,MFII_14,SO_14
0,2019-04-12,103000.0,370,103370.0,0.0,BUY,BUY,18.04585949568161,8.695652173913043
1,2019-06-18,111000.0,510,103370.0,7120.0,SELL,SELL,83.26913431749134,96.96969696969697
2,2019-09-05,100500.0,361,100861.0,0.0,BUY,BUY,13.116932244293281,14.285714285714286
3,2019-12-18,98000.0,450,100861.0,-3311.0,SELL,SELL,83.08420402525726,95.23809523809524
