,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-02-25,24000.0,86,24086.0,0.0, ,BUY,BUY,BUY,69.52750680891116,258.4,274.92150114245055,241.87849885754943,-101.41843971631232,0.0
1,2019-04-02,28000.0,128,24086.0,3786.0,SELL,SELL, ,SELL,87.73756128823891,246.1,265.1357558294905,227.06424417050945,411.9743406985033,88.0
2,2019-05-06,27200.0,97,27297.0,0.0, ,BUY,BUY,BUY,56.95916824038455,291.0,316.3456110599058,265.6543889400942,-130.41495668034707,11.11111111111111
3,2019-06-11,27800.0,127,27297.0,376.0,SELL,SELL, ,SELL,84.97448533891269,244.9,265.353850493244,224.446149506756,361.66863439590753,87.5
4,2019-07-22,30600.0,110,30710.0,0.0, ,BUY,BUY,BUY,73.5514018735602,315.4,334.7121723273172,296.08782767268275,-36.187563710499205,5.882352941176471
5,2019-08-19,31800.0,146,30710.0,944.0, ,SELL,SELL,SELL,50.46352005839099,306.7,330.6424309542702,282.7575690457298,77.39665787159198,85.71428571428571
6,2019-09-05,30200.0,108,30308.0,0.0, ,BUY,BUY,BUY,54.95145267701994,306.5,322.84013463836806,290.15986536163194,-20.99167571480278,7.6923076923076925
7,2019-10-21,27800.0,127,30308.0,-2635.0, ,SELL,SELL,SELL,64.77427022386686,257.0,282.69046515732964,231.3095348426704,136.86534216335545,84.61538461538461
8,2019-11-01,25000.0,90,25090.0,0.0, ,BUY,BUY,BUY,34.7743349238538,257.6,279.71243993773567,235.48756006226435,-52.261573152938006,5.2631578947368425
9,2019-12-16,21200.0,97,25090.0,-3987.0, ,SELL,SELL,SELL,62.63533766485167,203.95,219.06919310016315,188.83080689983683,76.58604977216957,81.81818181818181
