,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,MFII_14,CCI_20
0,2019-01-28,483000.0,1738,484738.0,0.0,BUY,BUY,0.0,-107.86224821312541
1,2019-06-18,602500.0,2771,484738.0,114991.0,SELL,SELL,83.55501813784764,22.11690363349131
2,2019-07-10,580000.0,2088,582088.0,0.0,BUY,BUY,7.413263711412242,-32.94663573085847
3,2019-11-13,595000.0,2737,582088.0,10175.0,SELL,SELL,80.24565738789155,94.24083769633509
4,2019-11-25,575000.0,2070,577070.0,0.0,BUY,BUY,14.285714285714292,-48.3271375464684
