,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-01-29,837500.0,3015,840515.0,0.0, ,BUY, ,41.600196068134274,8277.5,8484.200266085945,8070.799733914056,70.83333333333333
1,2019-01-31,845000.0,3887,840515.0,598.0, ,SELL,SELL,46.08507855644501,8288.75,8503.502764825043,8073.997235174957,80.0
2,2019-02-04,820000.0,2952,822952.0,0.0, ,BUY,BUY,54.80581607385753,8296.25,8515.495866551688,8077.004133448312,17.647058823529413
3,2019-03-29,730000.0,3358,822952.0,-96310.0, , ,SELL,51.20983385240523,7218.75,7388.952085768609,7048.547914231391,80.0
4,2019-04-22,752500.0,2709,755209.0,0.0, ,BUY, ,75.59169895535572,7515.0,7952.149859887876,7077.850140112124,23.076923076923077
5,2019-04-23,765000.0,3519,755209.0,6272.0, ,SELL, ,75.59169895535572,7542.5,7939.079121992056,7145.920878007944,42.30769230769231
6,2019-04-25,755000.0,2718,757718.0,0.0, ,BUY, ,65.59748088734557,7588.75,7880.0724158900075,7297.4275841099925,26.923076923076923
7,2019-05-29,720000.0,3312,757718.0,-41030.0, , ,SELL,40.59760293562873,7130.0,7575.701693961313,6684.298306038687,88.46153846153847
8,2019-06-21,745000.0,2682,747682.0,0.0, ,BUY, ,34.423125767120155,7406.25,7730.624397879962,7081.875602120038,28.571428571428573
9,2019-07-11,752500.0,3461,747682.0,1357.0, ,SELL,SELL,45.24053487868087,7376.25,7594.467208303991,7158.032791696009,100.0
10,2019-07-17,710000.0,2556,712556.0,0.0, ,BUY,BUY,36.134929104892315,7357.5,7597.343699104203,7117.656300895797,0.0
11,2019-08-30,667500.0,3070,712556.0,-48126.0, , ,SELL,29.173221403550002,6597.5,6937.683773863446,6257.316226136554,85.0
12,2019-09-02,655000.0,2358,657358.0,0.0, ,BUY, ,30.479332027814138,6578.75,6884.231177816206,6273.268822183794,60.0
13,2019-09-05,670000.0,3082,657358.0,9560.0, , ,SELL,36.04843736939874,6543.75,6796.670442036573,6290.829557963427,90.0
14,2019-09-16,670000.0,2412,672412.0,0.0, ,BUY, ,37.97244571093142,6587.5,6891.021004215484,6283.978995784516,59.09090909090909
15,2019-10-17,662500.0,3047,672412.0,-12959.0, , ,SELL,37.17135486025406,6477.5,6721.374967965092,6233.625032034908,88.23529411764706
16,2019-11-07,672500.0,2421,674921.0,0.0, ,BUY, ,57.446587533084056,6736.25,7108.565390495717,6363.934609504283,38.888888888888886
17,2019-12-05,670000.0,3082,674921.0,-8003.0, , ,SELL,39.63885357547052,6578.75,6790.454392963339,6367.045607036661,100.0
18,2019-12-11,655000.0,2358,657358.0,0.0, ,BUY, ,35.20419866801926,6572.5,6777.37801248542,6367.62198751458,47.05882352941177
19,2019-12-13,685000.0,3151,657358.0,24491.0, ,SELL,SELL,42.97038416833901,6587.5,6824.407154809593,6350.592845190407,90.9090909090909
