,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-02-04,820000.0,2952,822952.0,0.0, ,BUY,BUY,54.80581607385753,8296.25,8515.495866551688,8077.004133448312,-0.31580609505717566
1,2019-03-29,730000.0,3358,822952.0,-96310.0, , ,SELL,51.20983385240523,7218.75,7388.952085768609,7048.547914231391,12.652705061081729
2,2019-04-25,755000.0,2718,757718.0,0.0, ,BUY,BUY,65.59748088734557,7588.75,7880.0724158900075,7297.4275841099925,-35.349940688018805
3,2019-04-30,762500.0,3507,757718.0,1275.0, , ,SELL,73.82963207462704,7628.75,7843.386320318792,7414.113679681208,3.2240730789897913
4,2019-05-01,762500.0,2745,765245.0,0.0, ,BUY,BUY,77.3416601050708,7638.75,7832.059984222211,7445.440015777789,-5.91715976331361
5,2019-05-29,720000.0,3312,765245.0,-48557.0, , ,SELL,40.59760293562873,7130.0,7575.701693961313,6684.298306038687,16.550657385924435
6,2019-06-24,735000.0,2646,737646.0,0.0, ,BUY,BUY,31.758593207557794,7415.0,7722.977271888671,7107.022728111329,-25.804835274958894
7,2019-07-10,745000.0,3427,737646.0,3927.0, , ,SELL,32.213307511441286,7375.0,7590.058131676036,7159.941868323964,20.435510887771702
8,2019-07-17,710000.0,2556,712556.0,0.0, ,BUY,BUY,36.134929104892315,7357.5,7597.343699104203,7117.656300895797,-125.20325203252045
9,2019-08-30,667500.0,3070,712556.0,-48126.0, , ,SELL,29.173221403550002,6597.5,6937.683773863446,6257.316226136554,10.314111579934092
10,2019-09-03,647500.0,2331,649831.0,0.0, ,BUY,BUY,28.441568009415704,6565.0,6863.077171215737,6266.922828784263,-47.52066115702483
11,2019-09-05,670000.0,3082,649831.0,17087.0, , ,SELL,36.04843736939874,6543.75,6796.670442036573,6290.829557963427,61.32542037586567
12,2019-09-17,647500.0,2331,649831.0,0.0, ,BUY,BUY,38.018769249464455,6590.0,6888.914703552662,6291.085296447338,-18.22541966426876
13,2019-09-18,670000.0,3082,649831.0,17087.0, , ,SELL,44.216914811381834,6607.5,6888.61385593737,6326.38614406263,19.668737060041583
14,2019-09-20,657500.0,2367,659867.0,0.0, ,BUY,BUY,31.475920548595923,6621.25,6870.887236805683,6371.612763194317,-41.74573055028391
15,2019-09-26,670000.0,3082,659867.0,7051.0, , ,SELL,32.69547070667963,6637.5,6869.609887768654,6405.390112231346,8.865248226950618
16,2019-09-30,660000.0,2376,662376.0,0.0, ,BUY,BUY,36.972934414918846,6638.75,6867.592194535835,6409.907805464165,-13.446567586694725
17,2019-10-17,662500.0,3047,662376.0,-2923.0, , ,SELL,37.17135486025406,6477.5,6721.374967965092,6233.625032034908,38.086669665616576
18,2019-11-08,662500.0,2385,664885.0,0.0, ,BUY,BUY,50.869900303400485,6743.75,7100.427375228621,6387.072624771379,-49.2686682063127
19,2019-12-05,670000.0,3082,664885.0,2033.0, , ,SELL,39.63885357547052,6578.75,6790.454392963339,6367.045607036661,73.5382760699216
20,2019-12-12,655000.0,2358,657358.0,0.0, ,BUY,BUY,29.50633608046286,6571.25,6776.356679559628,6366.143320440372,-5.271695052716363
21,2019-12-13,685000.0,3151,657358.0,24491.0, ,SELL,SELL,42.97038416833901,6587.5,6824.407154809593,6350.592845190407,198.39142091152797
