,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-02-12,34200.0,123,34323.0,0.0, ,BUY,BUY,58.11073412506177,345.9,362.7985206453109,329.0014793546891,-34.3505085876278
1,2019-02-13,35600.0,163,34323.0,1114.0, , ,SELL,66.02457274432322,346.9,363.70357104903593,330.096428950964,39.80598762334814
2,2019-02-15,35000.0,126,35126.0,0.0, ,BUY, ,68.87789585667448,348.2,364.7360212868754,331.66397871312455,1.3633265167006736
3,2019-02-18,36400.0,167,35126.0,1107.0, , ,SELL,74.05715100753146,349.2,366.9718879132184,331.4281120867816,91.35082604470338
4,2019-02-25,34800.0,125,34925.0,0.0, ,BUY,BUY,60.06888350676924,353.2,369.8565302509256,336.5434697490744,-12.10826210826202
5,2019-02-27,35800.0,164,34925.0,711.0, , ,SELL,46.51525428307437,355.1,367.263880959628,342.93611904037203,9.929078014184237
6,2019-02-28,35200.0,126,35326.0,0.0, ,BUY,BUY,47.64355745768854,355.4,366.9308282443196,343.8691717556803,-17.98941798941787
7,2019-03-15,35000.0,161,35326.0,-487.0, , ,SELL,43.71987994350834,352.1,364.0649488089169,340.13505119108316,6.36942675159288
8,2019-03-18,35000.0,126,35126.0,0.0, ,BUY,BUY,43.91629677837827,351.4,362.06583330077876,340.7341666992212,-9.906759906759843
9,2019-03-19,35600.0,163,35126.0,311.0, , ,SELL,45.287373563639946,351.0,360.2520268049764,341.7479731950236,75.0988142292482
10,2019-03-21,35000.0,126,35126.0,0.0, ,BUY, ,53.2965270173916,350.4,358.4597766718441,342.34022332815584,9.756097560975073
11,2019-06-10,24400.0,112,35126.0,-10838.0, , ,SELL,57.22876321318037,242.4,246.31918358847264,238.48081641152737,5.291005291006123
12,2019-06-11,24600.0,88,24688.0,0.0, ,BUY, ,76.67368735919511,242.7,246.75462698656148,238.6453730134385,201.6000000000022
13,2019-06-12,25000.0,115,24688.0,197.0, ,SELL, ,78.16909425708174,243.0,248.13809303148085,237.86190696851915,224.87562189054938
14,2019-06-18,24400.0,87,24487.0,0.0, ,BUY, ,84.18721227137594,243.3,248.5573757712524,238.04262422874763,13.400335008375777
15,2019-06-19,24400.0,112,24487.0,-199.0,SELL, ,SELL,84.18721227137594,243.5,248.53984126735668,238.46015873264332,10.20408163265316
16,2019-06-21,24800.0,89,24889.0,0.0, ,BUY, ,76.01996271384458,244.0,249.21536192417656,238.78463807582344,17.743979721165736
17,2019-06-26,25200.0,115,24889.0,196.0, , ,SELL,74.38231148180651,244.9,250.62363520851474,239.17636479148527,131.87702265372096
18,2019-07-16,26200.0,94,26294.0,0.0, ,BUY, ,71.93012772707942,263.7,294.58753794008396,232.81246205991602,17.45521359669274
19,2019-07-22,27600.0,126,26294.0,1180.0, , ,SELL,65.86939420441158,267.3,293.56861244908305,241.03138755091695,21.505376344086006
20,2019-07-23,27200.0,97,27297.0,0.0, ,BUY, ,60.171189408160394,268.7,292.7424624362838,244.65753756371615,14.66441060349703
21,2019-07-24,27200.0,125,27297.0,-222.0, , ,SELL,57.84740609129051,269.7,292.51315410021414,246.88684589978584,13.169337805938929
22,2019-07-25,26800.0,96,26896.0,0.0, ,BUY,BUY,58.68361250176493,270.8,290.89577069933165,250.70422930066835,-16.149596260093773
23,2019-10-16,19500.0,89,26896.0,-7485.0, , ,SELL,22.438466275908937,190.65,209.89863631533728,171.40136368466273,9.309856304391639
24,2019-11-01,19300.0,69,19369.0,0.0, ,BUY, ,41.617012833592355,193.7,209.97390549315438,177.4260945068456,8.958912573370165
25,2019-12-26,18700.0,86,19369.0,-755.0, , ,SELL,21.23275030752822,185.8,188.45329983230738,183.14670016769264,14.075495841331106
26,2019-12-27,18700.0,67,18767.0,0.0,BUY, , ,19.494920617901514,185.8,188.45329983230738,183.14670016769264,50.42016806722639
27,2019-12-30,18600.0,85,18767.0,-252.0, , ,SELL,17.510697366659926,185.95,188.27163735327508,183.6283626467249,18.018018018019642
