,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-02-26,315000.0,1134,316134.0,0.0, ,BUY,BUY,65.3826474749624,3336.0,3944.9137870010863,2727.0862129989137,7.246376811594203
1,2019-04-12,275000.0,1265,316134.0,-42399.0, , ,SELL,58.511492089420486,2624.5,3010.9440451087344,2238.0559548912656,95.74468085106383
2,2019-04-24,252000.0,907,252907.0,0.0, ,BUY,BUY,70.9250473776047,2583.0,2846.7498815165636,2319.2501184834364,17.073170731707318
3,2019-05-31,205000.0,943,252907.0,-48850.0, ,SELL,SELL,70.48635421648834,1949.5,2252.9616944525274,1646.0383055474726,88.0952380952381
4,2019-06-13,194500.0,700,195200.0,0.0, ,BUY,BUY,67.71548927343252,1967.0,2191.017856431132,1742.9821435688684,18.181818181818183
5,2019-06-20,220000.0,1012,195200.0,23788.0, , ,SELL,68.10260537383533,2019.0,2154.484316435517,1883.515683564483,92.85714285714286
6,2019-09-13,333000.0,1198,334198.0,0.0, ,BUY,BUY,48.39879886487709,3525.5,3802.0845259590724,3248.9154740409276,4.166666666666667
7,2019-10-14,304000.0,1398,334198.0,-31596.0, , ,SELL,63.07133728056519,2919.0,3333.7240046102984,2504.2759953897016,93.47826086956522
8,2019-11-15,312000.0,1123,313123.0,0.0, ,BUY,BUY,69.73036800401718,3277.5,3503.8514965711606,3051.1485034288394,4.444444444444445
9,2019-12-13,312000.0,1435,313123.0,-2558.0, , ,SELL,54.127101610352845,3052.0,3217.481116747511,2886.518883252489,88.88888888888889
10,2019-12-20,291000.0,1047,292047.0,0.0, ,BUY,BUY,49.9575318245377,3027.0,3186.260792412958,2867.739207587042,9.375
