,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-02-08,59500.0,214,59714.0,0.0, ,BUY,BUY,62.23064264715913,615.5,669.5277706369604,561.4722293630396,-43.9999999999996
1,2019-02-21,62500.0,287,59714.0,2499.0, , ,SELL,49.72223259787134,613.0,656.6348484585428,569.3651515414572,7.3884626314292605
2,2019-02-26,60500.0,217,60717.0,0.0, ,BUY,BUY,47.468158856058686,611.25,653.7794015946615,568.7205984053385,-21.621621621621635
3,2019-03-21,58500.0,269,60717.0,-2486.0, , ,SELL,57.74509117997091,584.25,614.7909561081509,553.7090438918491,0.5012531328323082
4,2019-03-22,58000.0,208,58208.0,0.0, ,BUY,BUY,49.4074886437691,582.0,606.1660919471891,557.8339080528109,-31.578947368421055
5,2019-04-10,57500.0,264,58208.0,-972.0, ,SELL,SELL,63.3388729061322,573.0,587.2828568570857,558.7171431429143,35.08771929824514
6,2019-04-16,57000.0,205,57205.0,0.0, ,BUY,BUY,68.30037326744527,573.0,587.9666295470957,558.0333704529043,-15.384615384614026
7,2019-04-19,57500.0,264,57205.0,31.0, ,SELL,SELL,70.21386576542358,571.75,584.8934394280949,558.6065605719051,35.714285714285666
8,2019-05-06,54000.0,194,54194.0,0.0, ,BUY,BUY,42.617530687269564,569.0,606.3630833845388,531.6369166154612,-166.84881602914385
9,2019-06-11,51500.0,236,54194.0,-2930.0, , ,SELL,74.65267405992374,510.2,523.2782261794177,497.1217738205822,38.88888888888947
10,2019-06-18,50500.0,181,50681.0,0.0, ,BUY,BUY,69.36056399136383,512.2,533.6904630010619,490.7095369989382,-31.746031746031747
11,2019-06-20,52000.0,239,50681.0,1080.0, , ,SELL,70.51070379992173,513.5,533.524984394501,493.47501560549904,31.368102796674126
12,2019-06-24,51000.0,183,51183.0,0.0, ,BUY,BUY,72.40830736456306,513.75,533.4667441531305,494.03325584686945,-56.91056910569214
13,2019-06-25,53500.0,246,51183.0,2071.0, , ,SELL,77.28279948764143,515.25,536.5748681121363,493.92513188786376,125.2989000478246
14,2019-06-28,51500.0,185,51685.0,0.0, ,BUY,BUY,63.66814309826598,514.75,535.6006594619932,493.8993405380068,-12.248468941381898
15,2019-07-01,52500.0,241,51685.0,574.0, , ,SELL,67.40702326043606,515.5,536.6896201004172,494.31037989958276,66.66666666666593
16,2019-07-03,50500.0,181,50681.0,0.0, ,BUY,BUY,58.20215043326982,515.75,537.2616247642991,494.2383752357009,-56.303549571603746
17,2019-09-09,37800.0,173,50681.0,-13054.0,SELL, ,SELL,81.23869864733001,360.0,388.1424945589444,331.8575054410556,86.85968819599128
18,2019-09-18,35400.0,127,35527.0,0.0, ,BUY,BUY,74.68311211234582,359.0,386.84241368847563,331.15758631152437,-31.377106333526903
19,2019-10-28,33800.0,155,35527.0,-1882.0, , ,SELL,78.24402530436413,321.9,332.2903801663021,311.50961983369785,183.67346938775387
20,2019-11-01,31800.0,114,31914.0,0.0, ,BUY,BUY,73.88500155696006,322.4,334.30630085292165,310.4936991470783,-51.50631681243871
21,2019-11-05,32400.0,149,31914.0,337.0, , ,SELL,76.83802892920934,322.7,334.312062693608,311.08793730639195,39.33434190620302
22,2019-11-07,32000.0,115,32115.0,0.0, ,BUY,BUY,73.55417462703268,322.6,334.3371206009091,310.86287939909096,-29.640427599610767
23,2019-12-10,29600.0,136,32115.0,-2651.0, , ,SELL,42.46666025952023,276.6,321.69722829620895,231.50277170379107,33.816425120772884
