,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-01-29,108000.0,388,108388.0,0.0, ,BUY, ,57.04167738152329,1110.25,1206.762952498615,1013.7370475013848,21.21212121212121
1,2019-02-04,115500.0,531,108388.0,6581.0, ,SELL, ,64.1240073403199,1124.25,1189.0786202228608,1059.4213797771392,64.51612903225806
2,2019-02-27,120500.0,433,120933.0,0.0, ,BUY, ,54.14023616994403,1208.5,1305.200568767716,1111.799431232284,41.37931034482759
3,2019-04-24,110000.0,506,120933.0,-11439.0, ,SELL, ,55.402675204489235,1079.75,1122.1144898470407,1037.3855101529593,69.56521739130434
4,2019-04-25,109000.0,392,109392.0,0.0, ,BUY, ,48.09973888473058,1080.75,1123.0908785926792,1038.4091214073208,60.869565217391305
5,2019-06-11,105000.0,483,109392.0,-4875.0, ,SELL,SELL,75.67939855608435,977.75,1028.294534818318,927.2054651816821,90.9090909090909
6,2019-07-03,107000.0,385,107385.0,0.0, ,BUY, ,49.20438067047357,1071.0,1194.8789731956156,947.1210268043845,22.22222222222222
7,2019-07-10,111500.0,512,107385.0,3603.0, ,SELL, ,41.38792079047586,1099.75,1149.9968904510515,1049.5031095489485,47.61904761904762
8,2019-07-11,110500.0,397,110897.0,0.0, ,BUY, ,46.1093637519039,1102.25,1148.1275544247944,1056.3724455752056,38.095238095238095
9,2019-07-17,113500.0,522,110897.0,2081.0, , ,SELL,50.046155785225196,1107.5,1146.679076048319,1068.320923951681,93.33333333333333
10,2019-07-26,108500.0,390,108890.0,0.0, ,BUY,BUY,53.24436208854412,1112.5,1166.1190264738175,1058.8809735261825,15.0
11,2019-10-17,99000.0,455,108890.0,-10345.0, ,SELL, ,37.17632588717204,982.25,1024.1397362130651,940.3602637869348,60.0
12,2019-10-18,100500.0,361,100861.0,0.0, ,BUY, ,41.24866627685252,982.0,1023.2795348811028,940.7204651188972,92.3076923076923
13,2019-10-21,99500.0,457,100861.0,-1818.0, ,SELL, ,48.56628336117849,981.5,1021.8856410126197,941.1143589873803,76.92307692307692
14,2019-10-23,99000.0,356,99356.0,0.0, ,BUY, ,60.423300886911846,980.25,1018.6524738786474,941.8475261213526,69.23076923076923
15,2019-10-24,103500.0,476,99356.0,3668.0, ,SELL,SELL,77.23725595142785,981.5,1024.98562981032,938.01437018968,94.73684210526316
16,2019-10-29,100000.0,360,100360.0,0.0, ,BUY, ,67.77293588245143,982.75,1028.4090626272614,937.0909373727385,55.0
17,2019-10-30,99500.0,457,100360.0,-1317.0, ,SELL, ,64.11832875026016,984.25,1029.4467919215533,939.0532080784467,47.36842105263158
18,2019-10-31,97500.0,351,97851.0,0.0, ,BUY,BUY,56.1823856925763,985.0,1029.0454310910925,940.9545689089075,17.647058823529413
19,2019-12-09,94000.0,432,97851.0,-4283.0, ,SELL, ,35.69799809856207,939.75,974.459508783621,905.040491216379,66.66666666666667
