,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-07-08,143500.0,516,144016.0,0.0,BUY,BUY,BUY,19.70927867008237,-138.37535014005573,18.181818181818183
1,2019-08-23,162000.0,745,144016.0,17239.0,SELL,SELL,SELL,85.3632435353324,161.01238556812058,91.2280701754386
