,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,SO,MFII_14,SO_14
0,2019-05-14,52500.0,189,52689.0,0.0,BUY,BUY,19.492082924369683,17.647058823529413
1,2019-09-11,39200.0,180,52689.0,-13669.0,SELL,SELL,89.2605152605457,80.0
2,2019-11-26,27200.0,97,27297.0,0.0,BUY,BUY,19.72411276868084,0.0
