,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-02-05,92200.0,331,92531.0,0.0, ,BUY,BUY,68.08510299024331,946.0,1017.7216843081651,874.2783156918349,-36.231884057970944
1,2019-02-06,95200.0,437,92531.0,2232.0, , ,SELL,76.9691504350603,950.7,1009.9793387277566,891.4206612722435,5.957938731047717
2,2019-02-08,92200.0,331,92531.0,0.0, ,BUY,BUY,70.38365254687443,954.8,1005.7964704661028,903.8035295338971,-52.615951065978116
3,2019-03-22,83200.0,382,92531.0,-9713.0, ,SELL,SELL,66.48508226289277,783.5,864.4135340965902,702.5864659034098,83.65987460815028
4,2019-04-11,77400.0,278,77678.0,0.0, ,BUY,BUY,39.8431915666862,784.0,834.8015747787415,733.1984252212585,-4.115913009622009
5,2019-04-30,79000.0,363,77678.0,959.0, ,SELL,SELL,39.8238062867867,765.9,812.6242977475326,719.1757022524673,61.935330480266366
6,2019-05-02,74000.0,266,74266.0,0.0, ,BUY,BUY,34.94530585916986,763.1,808.026161643302,718.1738383566981,-38.851769364018494
7,2019-05-29,72600.0,333,74266.0,-1999.0,SELL, ,SELL,85.33360414946179,683.9,788.8531323972774,578.9468676027226,39.05160390516039
8,2019-06-27,75600.0,272,75872.0,0.0, ,BUY,BUY,65.2649327714364,760.9,803.3918815775448,718.4081184224551,-3.3777444173390037
9,2019-06-28,75800.0,348,75872.0,-420.0, , ,SELL,59.78280854497308,762.2,802.6158384794883,721.7841615205118,2.2929206076233424
10,2019-07-31,84000.0,302,84302.0,0.0, ,BUY,BUY,46.06253255402529,848.7,903.8691943026154,793.5308056973847,-2.6948590381430026
11,2019-08-08,86200.0,396,84302.0,1502.0, , ,SELL,45.301589372874915,856.1,896.4083117979369,815.7916882020631,4.816546253010798
12,2019-09-20,116500.0,419,116919.0,0.0, ,BUY,BUY,46.40106381184009,1183.25,1324.9988977029452,1041.5011022970548,-11.011011011010718
13,2019-09-27,123000.0,565,116919.0,5516.0, ,SELL,SELL,54.45819938530926,1204.25,1294.098483570954,1114.401516429046,51.961823966065765
14,2019-10-24,128500.0,462,128962.0,0.0, ,BUY,BUY,57.18753101719076,1285.25,1364.966685831763,1205.533314168237,-6.036217303822935
15,2019-12-02,115000.0,529,128962.0,-14491.0, , ,SELL,39.164109639658996,1096.0,1189.7869927015468,1002.2130072984532,73.01262367792576
16,2019-12-10,108000.0,388,108388.0,0.0, ,BUY,BUY,59.97514081597649,1092.25,1181.942530346735,1002.5574696532649,-2.205258693808158
17,2019-12-12,110500.0,508,108388.0,1604.0, , ,SELL,67.77936978685383,1090.0,1177.2353139502575,1002.7646860497425,17.426960533059965
