,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-02-04,92200.0,331,92531.0,0.0, ,BUY, ,60.11803064541692,938.4,1043.2473175622538,833.5526824377462,22.951864839018157
1,2019-02-06,95200.0,437,92531.0,2232.0, , ,SELL,76.9691504350603,950.7,1009.9793387277566,891.4206612722435,5.957938731047717
2,2019-02-07,96000.0,345,96345.0,0.0, ,BUY, ,77.0348085007776,953.7,1008.3007325958188,899.0992674041813,13.713080168776493
3,2019-03-22,83200.0,382,96345.0,-13527.0, ,SELL,SELL,66.48508226289277,783.5,864.4135340965902,702.5864659034098,83.65987460815028
4,2019-03-29,77800.0,280,78080.0,0.0, ,BUY, ,65.67510388485118,774.9,833.3804240750703,716.4195759249296,7.709251101321769
5,2019-04-01,79600.0,366,78080.0,1154.0, , ,SELL,69.45776189403256,774.4,831.9722155210311,716.8277844789689,44.41918833167555
6,2019-04-02,77800.0,280,78080.0,0.0, ,BUY, ,73.37272968640686,773.6,830.5013180866671,716.698681913333,18.73536299765801
7,2019-04-03,77800.0,357,78080.0,-637.0, ,SELL,SELL,71.05416118698572,774.0,830.9069415800925,717.0930584199075,10.928961748633924
8,2019-04-10,79400.0,285,79685.0,0.0, ,BUY, ,55.72376835099221,783.1,835.1995201513417,731.0004798486583,34.239677744209246
9,2019-04-30,79000.0,363,79685.0,-1048.0, ,SELL,SELL,39.8238062867867,765.9,812.6242977475326,719.1757022524673,61.935330480266366
10,2019-05-02,74000.0,266,74266.0,0.0, ,BUY,BUY,34.94530585916986,763.1,808.026161643302,718.1738383566981,-38.851769364018494
11,2019-05-28,67000.0,308,74266.0,-7574.0,SELL, , ,83.21731653962232,687.1,800.5511348554982,573.6488651445019,-22.829293317942742
12,2019-05-29,72600.0,261,72861.0,0.0, ,BUY, ,85.33360414946179,683.9,788.8531323972774,578.9468676027226,39.05160390516039
