,Date,Close Price,Fee,Purchased Price,Capital Gain,SO,SO_14
0,2019-03-20,22400.0,80,22480.0,0.0,BUY,0.0
1,2019-04-05,23600.0,108,22480.0,1012.0,SELL,80.0
2,2019-05-06,23200.0,83,23283.0,0.0,BUY,11.538461538461538
3,2019-05-27,25000.0,115,23283.0,1602.0,SELL,80.95238095238095
4,2019-08-26,30000.0,108,30108.0,0.0,BUY,9.090909090909092
5,2019-10-10,30000.0,138,30108.0,-246.0,SELL,100.0
6,2019-10-30,30000.0,108,30108.0,0.0,BUY,10.0
7,2019-11-05,32800.0,150,30108.0,2542.0,SELL,100.0
8,2019-11-20,31400.0,113,31513.0,0.0,BUY,19.23076923076923
