,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-08-07,37600.0,135,37735.0,0,BUY,BUY,15.595834313234093,396.4,439.3995348812054,353.40046511879456
