,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-28,57500.0,207,57707.0,0.0, ,BUY,BUY, ,27.51635928241295,576.25,597.900635094611,554.599364905389,-22.408963585433863,50.0
1,2019-01-30,57500.0,264,57707.0,-471.0, ,SELL,SELL, ,21.647268695699196,574.75,587.1898553046248,562.3101446953752,1.0582010582015404,50.0
2,2019-02-01,59000.0,212,59212.0,0.0, ,BUY, , ,27.846566937609296,575.25,588.8422772190681,561.6577227809319,91.37055837563616,80.0
3,2019-02-04,59000.0,271,59212.0,-483.0, , ,SELL,SELL,30.416936259434223,575.25,588.8422772190681,561.6577227809319,119.83711460151143,80.0
4,2019-02-15,58500.0,210,58710.0,0.0, ,BUY,BUY, ,55.885074031640045,587.0,617.2324329156619,556.7675670843381,-3.472222222222622,41.666666666666664
5,2019-02-19,60500.0,278,58710.0,1512.0, ,SELL,SELL, ,71.40152511649194,590.0,618.1069386451104,561.8930613548896,80.29878618113926,70.0
6,2019-02-28,60000.0,216,60216.0,0.0, ,BUY,BUY, ,44.40985511621232,601.75,621.0567345763078,582.4432654236922,-1.4214641080319164,50.0
7,2019-03-04,63000.0,289,60216.0,2495.0, , ,SELL,SELL,68.69155172898355,604.75,626.0748681121361,583.4251318878639,166.6666666666657,90.9090909090909
8,2019-03-06,62000.0,223,62223.0,0.0, ,BUY, , ,63.41132493558692,606.75,627.7916254125008,585.7083745874992,78.67494824016528,72.72727272727273
9,2019-03-07,62000.0,285,62223.0,-508.0, ,SELL,SELL, ,65.41093175271786,607.25,629.0387585695009,585.4612414304991,113.67127496159678,70.0
10,2019-03-08,60500.0,217,60717.0,0.0, ,BUY, ,BUY,63.59031718260507,606.5,627.5,585.5,24.573919936582737,14.285714285714286
11,2019-03-11,61000.0,280,60717.0,3.0, ,SELL,SELL, ,60.22360091106295,606.75,627.7916254125008,585.7083745874992,39.215686274509395,28.571428571428573
12,2019-03-12,60500.0,217,60717.0,0.0, ,BUY,BUY,BUY,48.28480281245871,607.0,627.8326666559997,586.1673333440003,-8.740564163686559,14.285714285714286
13,2019-03-14,61000.0,280,60717.0,3.0, ,SELL,SELL, ,51.7735556316406,608.0,627.8494332412791,588.1505667587209,15.653775322283153,28.571428571428573
14,2019-03-15,60500.0,217,60717.0,0.0, ,BUY,BUY,BUY,49.06568882040926,609.0,625.9115345252877,592.0884654747123,-40.22988505747062,14.285714285714286
15,2019-03-29,63500.0,292,60717.0,2491.0,SELL,SELL, , ,90.48605639942376,611.5,628.5587221092319,594.4412778907681,280.4054054054054,70.0
16,2019-04-12,66000.0,237,66237.0,0.0, ,BUY, , ,85.49987352788551,640.0,702.6897120746299,577.3102879253701,37.86982248520684,60.0
17,2019-04-15,65000.0,299,66237.0,-1536.0,SELL, ,SELL, ,83.64512297592158,642.0,703.2698947281615,580.7301052718385,14.760147601476298,50.0
18,2019-04-18,65000.0,234,65234.0,0.0, ,BUY,BUY, ,80.28354545389107,648.75,703.2362367942584,594.2637632057416,-0.773096250482834,23.076923076923077
19,2019-04-26,68000.0,312,65234.0,2454.0, ,SELL,SELL, ,53.48667675393424,663.25,689.759432283623,636.740567716377,75.55555555555553,75.0
