,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-02-12,304000.0,1094,305094.0,0.0, ,BUY,BUY,63.5380218027718,-47.44397759103624,7.142857142857143
1,2019-02-22,311000.0,1430,305094.0,4476.0, ,SELL, ,28.849497967534816,4.068584713746267,64.70588235294117
2,2019-02-26,304000.0,1094,305094.0,0.0, ,BUY, ,27.773391329053737,-20.395738203957936,23.529411764705884
3,2019-02-27,311000.0,1430,305094.0,4476.0, ,SELL, ,32.91140539835091,53.60580482748465,68.75
4,2019-03-05,306000.0,1101,307101.0,0.0, ,BUY, ,30.213889628922473,-4.761904761905301,37.5
5,2019-03-06,307000.0,1412,307101.0,-1513.0, ,SELL, ,32.12203861895283,18.81977671451297,43.75
6,2019-03-07,307000.0,1105,308105.0,0.0, ,BUY, ,31.456222513526427,-14.55160744500907,43.75
7,2019-03-08,310000.0,1426,308105.0,469.0, ,SELL, ,52.56795117966158,71.57894736842104,62.5
8,2019-03-13,307000.0,1105,308105.0,0.0, ,BUY, ,72.15452631188153,-15.195791934541202,47.05882352941177
9,2019-04-02,309000.0,1421,308105.0,-526.0, ,SELL,SELL,26.366163171403883,45.01424501424605,90.0
10,2019-04-11,303000.0,1090,304090.0,0.0, ,BUY,BUY,28.40519970811195,-25.579536370903963,13.636363636363637
11,2019-04-15,309000.0,1421,304090.0,3489.0, ,SELL, ,40.58126513697655,47.179487179486706,40.90909090909091
12,2019-04-30,310000.0,1116,311116.0,0.0, ,BUY, ,55.28019406201108,-20.930750389668592,46.666666666666664
13,2019-05-02,310000.0,1426,311116.0,-2542.0, ,SELL, ,64.79922760275642,0.47961630695399965,38.46153846153846
14,2019-05-03,304000.0,1094,305094.0,0.0, ,BUY,BUY,52.12551879916769,-136.5967365967368,0.0
15,2019-05-23,305000.0,1403,305094.0,-1497.0, ,SELL, ,6.49135139931883,10.779436152570469,75.0
16,2019-05-24,305000.0,1098,306098.0,0.0,BUY, , ,7.367257162312853,32.3289391085998,81.81818181818181
17,2019-05-27,306000.0,1407,306098.0,-1505.0, ,SELL,SELL,8.646536898944618,56.25436757512158,90.9090909090909
18,2019-05-28,304000.0,1094,305094.0,0.0,BUY, , ,14.69916309228293,1.216545012165451,72.72727272727273
19,2019-05-29,310000.0,1426,305094.0,3480.0, ,SELL,SELL,17.37076644561506,138.04713804713745,100.0
20,2019-05-30,310000.0,1116,311116.0,0.0,BUY, , ,12.235152985316333,187.49999999999952,100.0
21,2019-05-31,305000.0,1403,311116.0,-7519.0, ,SELL, ,12.4722909757554,75.67804024497005,64.28571428571429
22,2019-06-13,306000.0,1101,307101.0,0.0, ,BUY, ,23.497430930467914,-6.349206349205738,60.0
23,2019-06-14,306000.0,1407,307101.0,-2508.0, ,SELL, ,40.346850271699104,11.173184357543942,60.0
24,2019-06-18,306000.0,1101,307101.0,0.0, ,BUY, ,31.90341832039219,-56.83355886332869,60.0
25,2019-06-21,305000.0,1403,307101.0,-3504.0, ,SELL, ,50.02806606186774,37.73584905660353,50.0
26,2019-06-27,306000.0,1101,307101.0,0.0, ,BUY, ,46.24369010838672,-2.932551319648092,60.0
27,2019-06-28,306000.0,1407,307101.0,-2508.0, ,SELL, ,56.36560465555076,77.46478873239357,60.0
28,2019-07-26,326000.0,1173,327173.0,0.0, ,BUY,BUY,34.472894566020344,-19.844198441984272,0.0
29,2019-07-31,336000.0,1545,327173.0,7282.0, ,SELL,SELL,54.791477205619294,28.72474747474803,80.0
30,2019-08-05,331000.0,1191,332191.0,0.0, ,BUY, ,69.4542178410472,-2.026342451873631,55.0
31,2019-09-09,323000.0,1485,332191.0,-10676.0, ,SELL, ,41.83100771522416,7.751937984495411,29.41176470588235
32,2019-09-10,320000.0,1152,321152.0,0.0, ,BUY,BUY,27.412386740907195,-34.755134281201386,11.764705882352942
33,2019-09-13,322000.0,1481,321152.0,-633.0, ,SELL, ,23.889245240459218,30.384271671134037,36.36363636363637
34,2019-09-16,315000.0,1134,316134.0,0.0,BUY, ,BUY,19.107559670522377,-245.19230769230975,18.75
35,2019-09-18,323000.0,1485,316134.0,5381.0, ,SELL, ,24.24699710767213,67.54772393538964,78.57142857142857
36,2019-09-20,322000.0,1159,323159.0,0.0,BUY, , ,17.367917298933037,34.912718204491085,76.92307692307692
37,2019-09-23,321000.0,1476,323159.0,-3635.0, ,SELL, ,18.809436781139908,27.397260273972588,69.23076923076923
38,2019-10-08,287000.0,1033,288033.0,0.0, , ,BUY,52.43078785874825,-213.904277087388,9.45945945945946
39,2019-10-28,304000.0,1398,288033.0,14569.0, , ,SELL,71.18482515920145,-14.789726220716839,83.33333333333333
40,2019-10-29,304000.0,1094,305094.0,0.0, ,BUY, ,69.30450353815097,-7.596961215513787,80.0
41,2019-10-30,305000.0,1403,305094.0,-1497.0, ,SELL,SELL,79.97838590231507,18.373367045933474,85.0
42,2019-12-03,352000.0,1267,353267.0,0.0, ,BUY, ,46.98195241043011,-3.7088548910524928,30.0
