,Ticker Code,Initial Capital,Total Capital Gain,Capital Gain Percentage,Transaction Fee,Number Purchased,Number Sold,Indicator,Stock Layer,Fraction
634,HEXA,305094.0,30674.0,10,16593,7,6,MFII_14_AND_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
635,HEXA,305094.0,26603.0,8,21664,9,8,MFII_14_OR_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
636,HEXA,305094.0,52556.0,17,16693,7,6,BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
637,HEXA,305094.0,5104.0,1,68163,27,26,BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
638,HEXA,305094.0,17407.0,5,31860,13,12,BB_MAVG_20_AND_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
639,HEXA,305094.0,18004.0,5,45263,18,17,BB_MAVG_20_OR_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
1014,HEXA,301080.0,46315.0,15,3934,2,1,MFII_14_AND_BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
1015,HEXA,305094.0,-3920.0,-1,73187,29,28,MFII_14_OR_BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
1016,HEXA,305094.0,30674.0,10,16593,7,6,MFII_14_AND_BB_MAVG_20_AND_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
1017,HEXA,305094.0,8478.0,2,47789,19,18,MFII_14_OR_BB_MAVG_20_OR_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
1018,HEXA,305094.0,54474.0,17,21793,9,8,MFII_14_OR_BB_MAVG_20_AND_CCI_20_AND_SO_14,LAYER_2,Fraksi_5
1019,HEXA,305094.0,12583.0,4,49684,20,19,MFII_14_AND_BB_MAVG_20_OR_CCI_20_OR_SO_14,LAYER_2,Fraksi_5
